country,week,cases,log_cum_cases,first_diff_log_cases,week_count
Brazil,26,33790698,17.33569611547623,0.006983998268395908,29
Brazil,27,33994470,17.341708422293145,0.006012306816913338,30
Brazil,28,34148131,17.346218413347216,0.0045099910540713495,31
Brazil,29,34264237,17.349612715134114,0.003394301786897813,32
Brazil,30,34368909,17.35266290552325,0.0030501903891355653,33
Brazil,31,34456145,17.355197913972845,0.0025350084495947556,34
Brazil,32,34516739,17.35695495274155,0.0017570387687051436,35
Brazil,33,34568833,17.358463053734717,0.0015081009931670053,36
Brazil,34,34624427,17.36006997359838,0.0016069198636650128,37
Brazil,35,34672524,17.361458115703606,0.0013881421052239773,38
Brazil,36,34707233,17.362458666999732,0.0010005512961264174,39
Brazil,37,34746462,17.363588311842143,0.0011296448424111816,40
Brazil,38,34780462,17.36456635029845,9.78038456306507e-4,41
Brazil,39,34815258,17.365566296930204,9.999466317545114e-4,42
Brazil,40,34849063,17.36653680815225,9.705112220466106e-4,43
Brazil,41,34908198,17.368232259301504,0.0016954511492528468,44
Brazil,42,34999495,17.370844190778165,0.0026119314766610557,45
Brazil,43,35149503,17.375121036718426,0.004276845940260898,46
Brazil,44,35337546,17.380456582716423,0.0053355459979975706,47
Brazil,45,35531716,17.38593626404456,0.0054796813281363654,48
Brazil,46,35869526,17.395398635035875,0.009462370991315083,49
Brazil,47,22230943,16.916995705193617,-0.4784029298422574,50
Brazil,48,22281649,16.919273982851887,0.002278277658270156,51
Brazil,49,22291839,16.919731205323572,4.5722247168455965e-4,52
Brunei,-3,15577,9.653550746326605,NA,0
Brunei,-2,15797,9.667575327569097,0.014024581242491507,1
Brunei,-1,16066,9.684460516733758,0.016885189164661085,2
Brunei,0,16293,9.698490846702954,0.014030329969196842,3
Brunei,1,16891,9.734536214680345,0.03604536797739044,4
Brunei,2,20454,9.925933741365958,0.19139752668561272,5
Brunei,3,27599,10.225534819164793,0.29960107779883494,6
Brunei,4,51516,10.84964771801256,0.624112898847768,7
Brunei,5,80749,11.299100857107293,0.4494531390947323,8
Brunei,6,106936,11.57998580365131,0.28088494654401686,9
Brunei,7,121957,11.711423802570723,0.131437998919413,10
Brunei,8,129837,11.774035096561096,0.0626112939903738,11
Brunei,9,134915,11.81240022949096,0.03836513292986332,12
Brunei,10,137947,11.834624832399177,0.02222460290821715,13
Brunei,11,139637,11.846801477172667,0.012176644773489897,14
Brunei,12,140873,11.855614054258158,0.008812577085491213,15
Brunei,13,141748,11.861806112143018,0.006192057884859992,16
Brunei,14,142465,11.866851634487688,0.005045522344669706,17
Brunei,15,144136,11.878512577295536,0.011660942807848684,18
Brunei,16,146044,11.891663225150712,0.01315064785517528,19
Brunei,17,147667,11.902715017692959,0.011051792542247085,20
Brunei,18,149679,11.916248280006359,0.01353326231340013,21
Brunei,19,152320,11.933738850025192,0.017490570018832585,22
Brunei,20,155793,11.956283482012767,0.02254463198757506,23
Brunei,21,159591,11.980369571430371,0.024086089417604484,24
Brunei,22,164727,12.012044837156182,0.03167526572581103,25
Brunei,23,172280,12.056876339168047,0.044831502011865254,26
Brunei,24,182950,12.116968170447352,0.06009183127930484,27
Brunei,25,195113,12.181334156887512,0.06436598644016023,28
Brunei,26,205890,12.23509732457079,0.05376316768327705,29
Brunei,27,211157,12.26035721160041,0.025259887029619676,30
Brunei,28,215283,12.279708720643713,0.01935150904330385,31
Brunei,29,215283,12.279708720643713,0,32
Brunei,30,220245,12.302495842065147,0.02278712142143391,33
Brunei,31,220245,12.302495842065147,0,34
Brunei,32,223059,12.315191589439761,0.012695747374614541,35
Brunei,33,224610,12.32212084389284,0.0069292544530785705,36
Brunei,34,226237,12.32933840134783,0.007217557454989532,37
Brunei,35,227756,12.33603015945137,0.006691758103540835,38
Brunei,36,229665,12.344377004407304,0.008346844955934074,39
Brunei,37,231833,12.35377256386197,0.009395559454665303,40
Brunei,38,234582,12.365560485915184,0.011787922053214217,41
Brunei,39,237656,12.378579528935736,0.013019043020552346,42
Brunei,40,241044,12.392734768422548,0.01415523948681141,43
Brunei,41,244599,12.40737541391941,0.014640645496863058,44
Brunei,42,248861,12.424649786645103,0.017274372725692544,45
Brunei,43,253406,12.442748224568335,0.01809843792323207,46
Brunei,44,257921,12.4604086154641,0.017660390895764877,47
Brunei,45,261440,12.473960090653776,0.013551475189675699,48
Brunei,46,264490,12.485558722382416,0.011598631728640285,49
Brunei,47,15429,9.644004134443026,-2.84155458793939,50
Brunei,48,15470,9.646657943567112,0.0026538091240855266,51
Brunei,49,15470,9.646657943567112,0,52
Bulgaria,-3,775525,13.561295498345402,NA,0
Bulgaria,-2,813840,13.60951906546763,0.04822356712222842,1
Bulgaria,-1,870751,13.677111336662845,0.06759227119521505,2
Bulgaria,0,933337,13.746521615041035,0.06941027837818936,3
Bulgaria,1,988518,13.803962130835213,0.05744051579417864,4
Bulgaria,2,1031660,13.846679713376304,0.04271758254109059,5
Bulgaria,3,1063808,13.877365481472644,0.030685768096340382,6
Bulgaria,4,1086328,13.898313759658102,0.020948278185457525,7
Bulgaria,5,1099423,13.910296054691958,0.011982295033856616,8
Bulgaria,6,1111216,13.9209654691667,0.010669414474742567,9
Bulgaria,7,1122795,13.931331670307117,0.010366201140415754,10
Bulgaria,8,1132398,13.939848066057955,0.008516395750838512,11
Bulgaria,9,1139956,13.946500223134587,0.006652157076631582,12
Bulgaria,10,1144822,13.950759724370267,0.004259501235679863,13
Bulgaria,11,1148971,13.95437731717382,0.003617592803554004,14
Bulgaria,12,1152538,13.957477025109817,0.003099707935996676,15
Bulgaria,13,1156466,13.960879361172616,0.0034023360627983834,16
Bulgaria,14,1158949,13.963024117902457,0.0021447567298409353,17
Bulgaria,15,1161351,13.965094540570254,0.0020704226677974447,18
Bulgaria,16,1163225,13.966706877965096,0.0016123373948424558,19
Bulgaria,17,1164526,13.967824695236331,0.0011178172712345003,20
Bulgaria,18,1165727,13.968855484688243,0.0010307894519119287,21
Bulgaria,19,1166777,13.969755804748509,9.003200602659689e-4,22
Bulgaria,20,1167914,13.970729809522492,9.740047739832391e-4,23
Bulgaria,21,1169728,13.972281801114114,0.001551991591622226,24
Bulgaria,22,1172777,13.97488499873532,0.002603197621205311,25
Bulgaria,23,1177572,13.978965249500154,0.004080250764834759,26
Bulgaria,24,1183877,13.984305203894518,0.005339954394363744,27
Bulgaria,25,1194061,13.992870660406917,0.008565456512398484,28
Bulgaria,26,1205966,14.00279146350038,0.009920803093462993,29
Bulgaria,27,1216491,14.011481042904611,0.008689579404231651,30
Bulgaria,28,1225246,14.018652198126595,0.007171155221984193,31
Bulgaria,29,1233050,14.025001332824697,0.006349134698101722,32
Bulgaria,30,1239382,14.030123426248316,0.005122093423619134,33
Bulgaria,31,1244329,14.034106986768757,0.003983560520440577,34
Bulgaria,32,1247778,14.03687492747278,0.0027679407040235304,35
Bulgaria,33,1251331,14.039718342781066,0.0028434153082859126,36
Bulgaria,34,1254682,14.042392711986066,0.002674369204999749,37
Bulgaria,35,1259471,14.046202349499797,0.00380963751373109,38
Bulgaria,36,1264327,14.050050522762856,0.0038481732630586407,39
Bulgaria,37,1269597,14.054210085242584,0.004159562479728152,40
Bulgaria,38,1273949,14.057632082915793,0.003421997673209276,41
Bulgaria,39,1277935,14.060756051906292,0.0031239689904989376,42
Bulgaria,40,1280584,14.062826781845416,0.0020707299391240497,43
Bulgaria,41,1283364,14.064995313414245,0.002168531568829124,44
Bulgaria,42,1285113,14.066357210188352,0.0013618967741066967,45
Bulgaria,43,1286488,14.06742658302732,0.001069372838967908,46
Bulgaria,44,1287594,14.068285918563687,8.593355363668564e-4,47
Bulgaria,45,1288785,14.069210472043466,9.245534797788224e-4,48
Bulgaria,46,1289869,14.070051220793669,8.407487502033462e-4,49
Bulgaria,47,732106,13.503680591202844,-0.5663706295908248,50
Bulgaria,48,744298,13.520196771255852,0.016516180053008256,51
Bulgaria,49,747108,13.52396503197777,0.0037682607219178266,52
Burkina Faso,-3,18878,9.84575250188489,NA,0
Burkina Faso,-2,19972,9.902086571620499,0.05633406973560895,1
Burkina Faso,-1,20435,9.925004395998378,0.02291782437787937,2
Burkina Faso,0,20611,9.933580192843298,0.008575796844919381,3
Burkina Faso,1,20673,9.936583780025318,0.0030035871820199844,4
Burkina Faso,2,20699,9.937840668907791,0.0012568888824731062,5
Burkina Faso,3,20744,9.9400123272185,0.0021716583107096454,6
Burkina Faso,4,20751,9.940349717268694,3.373900501930649e-4,7
Burkina Faso,5,20751,9.940349717268694,0,8
Burkina Faso,6,20751,9.940349717268694,0,9
Burkina Faso,7,20813,9.943333070458252,0.0029833531895580023,10
Burkina Faso,8,20822,9.943765399034698,4.323285764460394e-4,11
Burkina Faso,9,20858,9.945492846681159,0.0017274476464610444,12
Burkina Faso,10,20858,9.945492846681159,0,13
Burkina Faso,11,20865,9.945828393025653,3.355463444947304e-4,14
Burkina Faso,12,20865,9.945828393025653,0,15
Burkina Faso,13,20865,9.945828393025653,0,16
Burkina Faso,14,20865,9.945828393025653,0,17
Burkina Faso,15,20899,9.947456589918252,0.0016281968925984103,18
Burkina Faso,16,20899,9.947456589918252,0,19
Burkina Faso,17,20899,9.947456589918252,0,20
Burkina Faso,18,20899,9.947456589918252,0,21
Burkina Faso,19,20899,9.947456589918252,0,22
Burkina Faso,20,21044,9.954370762850697,0.006914172932445339,23
Burkina Faso,21,21044,9.954370762850697,0,24
Burkina Faso,22,21044,9.954370762850697,0,25
Burkina Faso,23,21044,9.954370762850697,0,26
Burkina Faso,24,21128,9.958354453976968,0.0039836911262707275,27
Burkina Faso,25,21128,9.958354453976968,0,28
Burkina Faso,26,21128,9.958354453976968,0,29
Burkina Faso,27,21128,9.958354453976968,0,30
Burkina Faso,28,21128,9.958354453976968,0,31
Burkina Faso,29,21128,9.958354453976968,0,32
Burkina Faso,30,21128,9.958354453976968,0,33
Burkina Faso,31,21128,9.958354453976968,0,34
Burkina Faso,32,21128,9.958354453976968,0,35
Burkina Faso,33,21128,9.958354453976968,0,36
Burkina Faso,34,21128,9.958354453976968,0,37
Burkina Faso,35,21631,9.981882749963502,0.02352829598653372,38
Burkina Faso,36,21631,9.981882749963502,0,39
Burkina Faso,37,21631,9.981882749963502,0,40
Burkina Faso,38,21631,9.981882749963502,0,41
Burkina Faso,39,21631,9.981882749963502,0,42
Burkina Faso,40,21631,9.981882749963502,0,43
Burkina Faso,41,21631,9.981882749963502,0,44
Burkina Faso,42,21631,9.981882749963502,0,45
Burkina Faso,43,21631,9.981882749963502,0,46
Burkina Faso,44,21631,9.981882749963502,0,47
Burkina Faso,45,21631,9.981882749963502,0,48
Burkina Faso,46,21631,9.981882749963502,0,49
Burkina Faso,47,17040,9.743318800383307,-0.238563949580195,50
Burkina Faso,48,17632,9.777470711952642,0.03415191156933517,51
Burkina Faso,49,17632,9.777470711952642,0,52
Burma,-3,531801,13.184024638195456,NA,0
Burma,-2,532851,13.185997114348101,0.001972476152644731,1
Burma,-1,533815,13.187804615969892,0.0018075016217906636,2
Burma,0,534908,13.189850048474055,0.002045432504163003,3
Burma,1,537223,13.194168557308894,0.004318508834838752,4
Burma,2,543511,13.205805224529024,0.011636667220130903,5
Burma,3,559314,13.234466311785512,0.02866108725648786,6
Burma,4,581837,13.273945618758482,0.03947930697296975,7
Burma,5,595821,13.297695565367258,0.02374994660877583,8
Burma,6,604219,13.311691993981157,0.013996428613898715,9
Burma,7,608384,13.318561540533626,0.006869546552469075,10
Burma,8,610493,13.322022106455695,0.0034605659220687812,11
Burma,9,611674,13.323954739831647,0.0019326333759526193,12
Burma,10,612224,13.324853507599913,8.987677682661399e-4,13
Burma,11,612527,13.325348302062105,4.947944621918055e-4,14
Burma,12,612714,13.325653548134433,3.052460723278472e-4,15
Burma,13,612864,13.32589833059748,2.447824630475992e-4,16
Burma,14,613017,13.326147946997105,2.496163996248413e-4,17
Burma,15,613116,13.326309430294947,1.6148329784115845e-4,18
Burma,16,613203,13.326451318335735,1.4188804078862916e-4,19
Burma,17,613280,13.326576880614383,1.2556227864735092e-4,20
Burma,18,613370,13.326723621738845,1.467411244622241e-4,21
Burma,19,613427,13.32681654664825,9.292490940460141e-5,22
Burma,20,613474,13.326893162446954,7.661579870443802e-5,23
Burma,21,613538,13.326997480905222,1.0431845826808228e-4,24
Burma,22,613628,13.327144160327828,1.4667942260615519e-4,25
Burma,23,613711,13.327279412283689,1.3525195586083782e-4,26
Burma,24,613798,13.32742116277211,1.4175048842091087e-4,27
Burma,25,613897,13.327582440614268,1.612778421584693e-4,28
Burma,26,614043,13.327820237250403,2.3779663613510138e-4,29
Burma,27,614170,13.328027041771204,2.068045208005742e-4,30
Burma,28,614297,13.328233803532736,2.0676176153244796e-4,31
Burma,29,614573,13.328682996701486,4.4919316875002835e-4,32
Burma,30,614573,13.328682996701486,0,33
Burma,31,615399,13.330026116909382,0.0013431202078955096,34
Burma,32,616401,13.331653004749949,0.0016268878405671927,35
Burma,33,618303,13.334733907548475,0.0030809027985263526,36
Burma,34,620744,13.338674037596757,0.003940130048281532,37
Burma,35,622802,13.341983930240614,0.0033098926438572818,38
Burma,36,625873,13.346902754100878,0.004918823860263544,39
Burma,37,627997,13.350290668368862,0.0033879142679840157,40
Burma,38,630183,13.353765532378151,0.0034748640092896466,41
Burma,39,631367,13.355642588931813,0.0018770565536616601,42
Burma,40,632139,13.356864585655323,0.0012219967235100881,43
Burma,41,632587,13.357573039531875,7.084538765518289e-4,44
Burma,42,632957,13.358157768329201,5.847287973264059e-4,45
Burma,43,633137,13.358442107408626,2.8433907942471137e-4,46
Burma,44,633281,13.358669520475434,2.2741306680806872e-4,47
Burma,45,633400,13.358857413086676,1.878926112421908e-4,48
Burma,46,633543,13.359083153314307,2.2574022763066637e-4,49
Burma,47,529114,13.178959188568623,-0.18012396474568426,50
Burma,48,530645,13.181848526739095,0.002889338170472655,51
Burma,49,530834,13.182204633646528,3.5610690743226314e-4,52
Burundi,-3,34722,10.455128770801894,NA,0
Burundi,-2,36257,10.498387745089026,0.043258974287132546,1
Burundi,-1,36868,10.515099245113555,0.016711500024529258,2
Burundi,0,37299,10.526721795621047,0.01162255050749117,3
Burundi,1,37562,10.533748180040883,0.0070263844198361625,4
Burundi,2,37856,10.541544766778113,0.007796586737230271,5
Burundi,3,37947,10.543945728315652,0.0024009615375391036,6
Burundi,4,38063,10.546997960654972,0.003052232339319616,7
Burundi,5,38150,10.549281036712603,0.002283076057631561,8
Burundi,6,38248,10.551846550305939,0.0025655135933355666,9
Burundi,7,38308,10.55341403064151,0.001567480335571858,10
Burundi,8,38440,10.556853863084228,0.0034398324427176163,11
Burundi,9,38519,10.558906905035101,0.00205304195087308,12
Burundi,10,38663,10.562638349337766,0.003731444302664144,13
Burundi,11,38722,10.56416319294911,0.0015248436113441954,14
Burundi,12,38887,10.568415283521176,0.004252090572066436,15
Burundi,13,39998,10.596584731846031,0.028169448324854685,16
Burundi,14,40736,10.614867501357134,0.01828276951110297,17
Burundi,15,41235,10.627042689267455,0.012175187910321128,18
Burundi,16,41606,10.635999666618329,0.00895697735087353,19
Burundi,17,41987,10.6451153255436,0.00911565892527122,20
Burundi,18,42129,10.64849161863629,0.0033762930926908297,21
Burundi,19,42248,10.65131229438677,0.0028206757504793956,22
Burundi,20,42398,10.654856470296197,0.0035441759094272385,23
Burundi,21,42542,10.658247102223596,0.003390631927398857,24
Burundi,22,42698,10.66190735971227,0.0036602574886739347,25
Burundi,23,42836,10.665134149520766,0.003226789808495667,26
Burundi,24,43222,10.674104903862972,0.008970754342206178,27
Burundi,25,43850,10.688529997800329,0.014425093937356692,28
Burundi,26,45308,10.721238896320605,0.032708898520276364,29
Burundi,27,47008,10.758073078973604,0.0368341826529992,30
Burundi,28,48002,10.778997955688663,0.020924876715058716,31
Burundi,29,48808,10.79564951283169,0.016651557143026352,32
Burundi,30,49063,10.800860465555639,0.005210952723949447,33
Burundi,31,49370,10.807098231252908,0.006237765697269637,34
Burundi,32,49370,10.807098231252908,0,35
Burundi,33,49882,10.817415495221095,0.010317263968186552,36
Burundi,34,50066,10.821097413976181,0.0036819187550864996,37
Burundi,35,50193,10.823630853725772,0.002533439749591082,38
Burundi,36,50225,10.824268189683135,6.373359573625947e-4,39
Burundi,37,50289,10.825541644299388,0.0012734546162533888,40
Burundi,38,50413,10.828004357307494,0.0024627130081054105,41
Burundi,39,50470,10.829134379334308,0.0011300220268140038,42
Burundi,40,50470,10.829134379334308,0,43
Burundi,41,50574,10.831192889225537,0.0020585098912295763,44
Burundi,42,50639,10.832477309387691,0.0012844201621540208,45
Burundi,43,50778,10.83521846889816,0.00274115951046916,46
Burundi,44,51018,10.839933790613847,0.004715321715686116,47
Burundi,45,51276,10.844978085432025,0.005044294818178585,48
Burundi,46,51481,10.848968086540825,0.003990001108800101,49
Burundi,47,23657,10.071414333212408,-0.7775537533284176,50
Burundi,48,27366,10.217056645939756,0.1456423127273485,51
Burundi,49,27366,10.217056645939756,0,52
Cabo Verde,-3,48845,10.796407298087043,NA,0
Cabo Verde,-2,53784,10.892731304148873,0.09632400606182934,1
Cabo Verde,-1,55178,10.9183196020981,0.025588297949227012,2
Cabo Verde,0,55635,10.926567778591801,0.008248176493701465,3
Cabo Verde,1,55769,10.92897343843568,0.002405659843878638,4
Cabo Verde,2,55833,10.930120371412073,0.0011469329763933445,5
Cabo Verde,3,55858,10.930568035062993,4.476636509203047e-4,6
Cabo Verde,4,55880,10.930961813370898,3.937783079042134e-4,7
Cabo Verde,5,55890,10.931140752263744,1.7893889284614772e-4,8
Cabo Verde,6,55906,10.931426987909191,2.8623564544716373e-4,9
Cabo Verde,7,55921,10.931695259437355,2.6827152816366606e-4,10
Cabo Verde,8,55945,10.93212434424182,4.2908480446612884e-4,11
Cabo Verde,9,55957,10.932338817621135,2.1447337931412847e-4,12
Cabo Verde,10,55970,10.932571111885405,2.322942642702941e-4,13
Cabo Verde,11,55986,10.932856938462077,2.8582657667186595e-4,14
Cabo Verde,12,56001,10.933124826700707,2.678882386302206e-4,15
Cabo Verde,13,56020,10.9334640488141,3.3922211339287855e-4,16
Cabo Verde,14,56056,10.93410647005037,6.424212362698967e-4,17
Cabo Verde,15,56105,10.934980214098967,8.737440485973025e-4,18
Cabo Verde,16,56156,10.935888811091841,9.085969928737114e-4,19
Cabo Verde,17,56264,10.937810177987854,0.00192136689601341,20
Cabo Verde,18,56475,10.941553341336204,0.0037431633483500093,21
Cabo Verde,19,56936,10.949683108979107,0.008129767642902408,22
Cabo Verde,20,57808,10.964882453387421,0.015199344408314275,23
Cabo Verde,21,59265,10.9897741915136,0.024891738126179064,24
Cabo Verde,22,60770,11.014851525129401,0.025077333615801223,25
Cabo Verde,23,61517,11.027068838361103,0.01221731323170161,26
Cabo Verde,24,61776,11.031270218504018,0.004201380142914601,27
Cabo Verde,25,62017,11.035163819991435,0.003893601487417797,28
Cabo Verde,26,62138,11.037112997041243,0.00194917704980746,29
Cabo Verde,27,62200,11.03811027872727,9.97281686027307e-4,30
Cabo Verde,28,62249,11.038897749940894,7.874712136235473e-4,31
Cabo Verde,29,62282,11.039427738470215,5.299885293208462e-4,32
Cabo Verde,30,62306,11.039813008324405,3.8526985419018445e-4,33
Cabo Verde,31,62322,11.040069772455867,2.5676413146236143e-4,34
Cabo Verde,32,62339,11.040342512127543,2.7273967167573687e-4,35
Cabo Verde,33,62352,11.040551027578491,2.0851545094835444e-4,36
Cabo Verde,34,62358,11.040647250816477,9.622323798552657e-5,37
Cabo Verde,35,62374,11.040903800861177,2.5655004469982146e-4,38
Cabo Verde,36,62387,11.041112199319782,2.0839845860542994e-4,39
Cabo Verde,37,62395,11.041240422941955,1.2822362217335126e-4,40
Cabo Verde,38,62397,11.04127247627871,3.2053336754600537e-5,41
Cabo Verde,39,62397,11.04127247627871,0,42
Cabo Verde,40,62529,11.043385728109781,0.002113251831071139,43
Cabo Verde,41,62646,11.045255111518165,0.001869383408383385,44
Cabo Verde,42,62783,11.047439615173316,0.0021845036551511043,45
Cabo Verde,43,62927,11.049730603368106,0.0022909881947903443,46
Cabo Verde,44,63068,11.051968788357373,0.002238184989266756,47
Cabo Verde,45,63107,11.052586977400242,6.18189042869588e-4,48
Cabo Verde,46,63159,11.053410635438665,8.236580384224368e-4,49
Cabo Verde,47,38751,10.564911840900125,-0.4884987945385397,50
Cabo Verde,48,40738,10.614916596774085,0.05000475587396025,51
Cabo Verde,49,41732,10.63902349958786,0.024106902813775477,52
Cambodia,-3,120564,11.699936011250315,NA,0
Cambodia,-2,120728,11.701295360298387,0.0013593490480712234,1
Cambodia,-1,120956,11.703182122083508,0.0018867617851210383,2
Cambodia,0,121188,11.705098337814558,0.0019162157310503858,3
Cambodia,1,121550,11.708080979744269,0.002982641929710539,4
Cambodia,2,122742,11.717839870416817,0.009758890672548759,5
Cambodia,3,125201,11.737675724836684,0.019835854419866905,6
Cambodia,4,129078,11.768172151778739,0.030496426942054455,7
Cambodia,5,131738,11.7885703806615,0.02039822888276177,8
Cambodia,6,133738,11.803637941107038,0.015067560445537254,9
Cambodia,7,134772,11.811339740751036,0.007701799643998086,10
Cambodia,8,135344,11.815574964543796,0.004235223792759868,11
Cambodia,9,135682,11.818069191483128,0.0024942269393317673,12
Cambodia,10,135889,11.819593654994243,0.0015244635111155702,13
Cambodia,11,136032,11.820645431158516,0.0010517761642727663,14
Cambodia,12,136172,11.82167407153371,0.0010286403751944562,15
Cambodia,13,136246,11.822217354296377,5.432827626670189e-4,16
Cambodia,14,136260,11.822320104327659,1.0275003128157323e-4,17
Cambodia,15,136262,11.822334782041752,1.4677714093025429e-5,18
Cambodia,16,136262,11.822334782041752,0,19
Cambodia,17,136262,11.822334782041752,0,20
Cambodia,18,136262,11.822334782041752,0,21
Cambodia,19,136262,11.822334782041752,0,22
Cambodia,20,136262,11.822334782041752,0,23
Cambodia,21,136262,11.822334782041752,0,24
Cambodia,22,136282,11.82248154733496,1.4676529320745146e-4,25
Cambodia,23,136326,11.82280435517906,3.228078440997706e-4,26
Cambodia,24,136421,11.823500971485318,6.966163062589459e-4,27
Cambodia,25,136545,11.824409509607499,9.085381221805022e-4,28
Cambodia,26,136706,11.82558791348255,0.0011784038750519699,29
Cambodia,27,136959,11.827436889947045,0.001848976464494001,30
Cambodia,28,137179,11.829041921334367,0.0016050313873225974,31
Cambodia,29,137377,11.830484250289663,0.0014423289552958352,32
Cambodia,30,137519,11.831517368360716,0.0010331180710529964,33
Cambodia,31,137637,11.832375063684342,8.576953236261176e-4,34
Cambodia,32,137696,11.832803635638326,0.00042857195398404713,35
Cambodia,33,137752,11.833210245966022,4.066103276958444e-4,36
Cambodia,34,137827,11.83375455450805,5.443085420271387e-4,37
Cambodia,35,137877,11.834117262343613,3.627078355634694e-4,38
Cambodia,36,137912,11.834371079574815,2.538172312025466e-4,39
Cambodia,37,137957,11.834697321380883,3.26241806067884e-4,40
Cambodia,38,137979,11.834856778646673,1.5945726578969754e-4,41
Cambodia,39,137981,11.834871273501001,1.449485432836184e-5,42
Cambodia,40,137995,11.834972731598894,1.014580978928592e-4,43
Cambodia,41,137996,11.834979978212008,7.246613114020306e-6,44
Cambodia,42,138019,11.83514663582158,1.6665760957224052e-4,45
Cambodia,43,138055,11.835407435463736,2.607996421559733e-4,46
Cambodia,44,138120,11.835878151503929,4.707160401924426e-4,47
Cambodia,45,138202,11.83647166199102,5.93510487091109e-4,48
Cambodia,46,138362,11.837628717991443,0.0011570560004230401,49
Cambodia,47,120434,11.698857164018312,-0.13877155397313068,50
Cambodia,48,120487,11.699297142275542,4.399782572299671e-4,51
Cambodia,49,120493,11.699346938939176,4.979666363347235e-5,52
Cameroon,-3,109666,11.605194662033567,NA,0
Cameroon,-2,109666,11.605194662033567,0,1
Cameroon,-1,114113,11.644944464504661,0.0397498024710945,2
Cameroon,0,114113,11.644944464504661,0,3
Cameroon,1,116718,11.667516048025872,0.022571583521211025,4
Cameroon,2,118675,11.68414394341952,0.016627895393646952,5
Cameroon,3,119107,11.687777527755639,0.0036335843361197107,6
Cameroon,4,119240,11.688893547792008,0.0011160200363686812,7
Cameroon,5,119322,11.689581000137556,6.874523455486781e-4,8
Cameroon,6,119322,11.689581000137556,0,9
Cameroon,7,119414,11.690351725998374,7.707258608178336e-4,10
Cameroon,8,119544,11.69143978342123,0.0010880574228551154,11
Cameroon,9,119544,11.69143978342123,0,12
Cameroon,10,119780,11.693412005818454,0.001972222397224499,13
Cameroon,11,119780,11.693412005818454,0,14
Cameroon,12,119780,11.693412005818454,0,15
Cameroon,13,119780,11.693412005818454,0,16
Cameroon,14,119780,11.693412005818454,0,17
Cameroon,15,119780,11.693412005818454,0,18
Cameroon,16,119780,11.693412005818454,0,19
Cameroon,17,119947,11.694805257534066,0.0013932517156121094,20
Cameroon,18,119947,11.694805257534066,0,21
Cameroon,19,119947,11.694805257534066,0,22
Cameroon,20,119947,11.694805257534066,0,23
Cameroon,21,120002,11.695263688291963,4.5843075789697707e-4,24
Cameroon,22,120068,11.695813527935922,5.498396439591602e-4,25
Cameroon,23,120068,11.695813527935922,0,26
Cameroon,24,120068,11.695813527935922,0,27
Cameroon,25,120068,11.695813527935922,0,28
Cameroon,26,120215,11.69703708531068,0.0012235573747574335,29
Cameroon,27,120215,11.69703708531068,0,30
Cameroon,28,120967,11.703273060109305,0.006235974798626032,31
Cameroon,29,120967,11.703273060109305,0,32
Cameroon,30,121652,11.708919788684826,0.005646728575520399,33
Cameroon,31,121652,11.708919788684826,0,34
Cameroon,32,121652,11.708919788684826,0,35
Cameroon,33,121652,11.708919788684826,0,36
Cameroon,34,121652,11.708919788684826,0,37
Cameroon,35,121652,11.708919788684826,0,38
Cameroon,36,121652,11.708919788684826,0,39
Cameroon,37,121652,11.708919788684826,0,40
Cameroon,38,121652,11.708919788684826,0,41
Cameroon,39,123629,11.725040424316637,0.016120635631811098,42
Cameroon,40,123629,11.725040424316637,0,43
Cameroon,41,123993,11.727980391380818,0.0029399670641812037,44
Cameroon,42,123993,11.727980391380818,0,45
Cameroon,43,123993,11.727980391380818,0,46
Cameroon,44,123993,11.727980391380818,0,47
Cameroon,45,123993,11.727980391380818,0,48
Cameroon,46,123993,11.727980391380818,0,49
Cameroon,47,108451,11.594053737051604,-0.1339266543292137,50
Cameroon,48,109367,11.602464478127704,0.008410741076099626,51
Cameroon,49,109367,11.602464478127704,0,52
Canada,-3,2499612,14.731646077793663,NA,0
Canada,-2,2753198,14.828273703078652,0.0966276252849898,1
Canada,-1,2916524,14.88590305418363,0.057629351104978355,2
Canada,0,3036647,14.926264504147499,0.04036144996386781,3
Canada,1,3127213,14.955652750525662,0.029388246378163174,4
Canada,2,3193438,14.976608637359746,0.020955886834084225,5
Canada,3,3247240,14.993315962735956,0.01670732537620978,6
Canada,4,3289085,15.006119968558746,0.012804005822790288,7
Canada,5,3331281,15.018867472669127,0.012747504110381058,8
Canada,6,3370105,15.030454459113196,0.01158698644406897,9
Canada,7,3399704,15.039198926973022,0.008744467859825633,10
Canada,8,3445404,15.05255172696198,0.013352799988957997,11
Canada,9,3502380,15.0689532953644,0.016401568402420352,12
Canada,10,3537010,15.078792295438356,0.009839000073956328,13
Canada,11,3635332,15.106210999029383,0.027418703591026272,14
Canada,12,3707016,15.125737798282174,0.019526799252790994,15
Canada,13,3761708,15.140383667542514,0.01464586926033995,16
Canada,14,3802912,15.15127764701606,0.010893979473546977,17
Canada,15,3835537,15.159820009056377,0.00854236204031622,18
Canada,16,3860575,15.166326694077588,0.0065066850212112115,19
Canada,17,3879050,15.171100836259113,0.00477414218152461,20
Canada,18,3895259,15.175270730583318,0.0041698943242050035,21
Canada,19,3912417,15.179665899548016,0.004395168964698826,22
Canada,20,3927884,15.1836114164522,0.003945516904183322,23
